CVE_ENT,CVE_MUN,NOM_MUN,clave,mun_hect,1976,1993,2002,2011,CN_T5,Pro_CN_T1,Prop_CN_T2,Prop_CN_T3,Prop_CN_T4,Prop_CN_T5
20,27,Chiquihuitln de Benito Jurez,20027,3587.8344403274,3587.834,3584.74,3584.118,3584.104,3587.83444033,0.9999998773,0.9991375186,0.998964155,0.9989602529,1
20,30,El Espinal,20030,5569.5340145993,298.668,155.272,178.508,173.764,175.642652475,0.0536253121,0.0278788135,0.0320507963,0.0311990194,0.0315363282
20,38,Villa Hidalgo,20038,5966.658903069,2449.985,3780.867,3451.647,3451.647,4301.19328915,0.4106125454,0.6336656848,0.5784890767,0.5784890767,0.7208713216
20,40,Huautepec,20040,4733.6909634599,3679.048,3501.043,2375.327,2375.307,2376.12630669,0.7772049397,0.7396010908,0.5017917347,0.5017875096,0.5019605895
20,41,Huautla de Jimnez,20041,14912.6479258385,12085.359,11220.887,5834.504,6028.962,6118.93951563,0.8104099996,0.7524409519,0.3912453395,0.4042851431,0.4103187808
20,111,San Antonio Tepetlapa,20111,6756.3167366492,6622.749,6067.83,6067.819,5829.489,5426.94677403,0.9802306875,0.8980973268,0.8980956987,0.8628205614,0.803240432
20,119,San Bartolom Yucuae,20119,8575.0260515101,3744.587,3130.461,2753.622,2820.469,2815.67285507,0.4366852039,0.3650672291,0.3211211235,0.3289166684,0.3283573529
20,121,San Bartolo Soyaltepec,20121,7688.396867386,2643.72,2430.678,3143.457,2971.595,3002.47437457,0.3438584201,0.3161488724,0.408857276,0.3865038514,0.390520212
20,127,San Cristbal Amoltepec,20127,3227.394492523,1124.232,1597.735,1603.519,1641.829,1370.44418344,0.3483404346,0.4950541385,0.4968462962,0.5087165526,0.4246286553
20,129,San Cristbal Suchixtlahuaca,20129,5290.5650468181,1478.917,1326.724,1641.155,1665.469,1671.76482346,0.2795385723,0.2507717017,0.3102041059,0.3147998343,0.3159898439
20,133,San Esteban Atatlahuca,20133,11021.0059963577,5917.508,9630.881,9410.12,9374.249,8578.05715343,0.536929932,0.8738658706,0.8538349406,0.850580156,0.7783370371
20,137,San Francisco Cahuacu,20137,28169.4400229549,24788.447,23385.498,21274.55,21794.988,21770.1835932,0.8799765625,0.8301726261,0.7552351052,0.7737103749,0.7728298317
20,142,San Francisco Huehuetln,20142,1390.1865019086,1219.171,963.205,944.203,944.243,943.421467569,0.8769837704,0.6928602736,0.6791916039,0.6792203771,0.6786294258
20,144,San Francisco Jaltepetongo,20144,4653.6125350642,252.698,334.114,274.16,274.161,303.541111505,0.0543014697,0.071796695,0.0589133706,0.0589135855,0.0652269842
20,151,San Francisco Teopan,20151,8657.688143636,6216.726,6833.69,6425.448,6426.817,6316.54637051,0.7180584351,0.7893204152,0.7421667186,0.7423248439,0.7295881147
20,152,San Francisco Tlapancingo,20152,9941.5709248745,7597.335,7341.89,7403.034,7364.713,7365.06681772,0.764198642,0.7385040106,0.7446543465,0.7407997243,0.740835314
20,153,San Gabriel Mixtepec,20153,18089.6001958356,17145.212,15775.776,15207.676,15261.108,15240.5790679,0.9477938603,0.8720909157,0.840686131,0.8436398723,0.8425050251
20,158,San Jacinto Tlacotepec,20158,6344.8996466696,5487.208,5243.366,4105.024,4102.657,3659.0764226,0.8648218736,0.8263906905,0.6469801303,0.6466070747,0.5766957125
20,160,San Jernimo Silacayoapilla,20160,5850.130764266,4319.183,4186.375,4149.855,4149.855,3966.53953543,0.7383053771,0.7156036623,0.7093610668,0.7093610668,0.6780257904
20,163,San Jernimo Tecatl,20163,1843.5354159304,1300.597,1087.089,301.419,429.355,429.212931966,0.7054906506,0.5896762224,0.1635005205,0.2328976142,0.2328205513
20,168,San Jos Estancia Grande,20168,6546.8201918821,2164.592,1985.125,1989.42,3034.028,3034.41396188,0.3306325722,0.3032197222,0.3038757659,0.4634353642,0.4634943183
20,172,San Juan Achiutla,20172,3550.9617514397,1678.258,1913.931,1745.461,1860.838,1860.53975645,0.4726206919,0.5389894721,0.4915459873,0.5240377482,0.5239537586
20,176,San Juan Bautista Coixtlahuaca,20176,28694.7702703734,15097.575,13900.721,12913.646,14826.236,14387.945167,0.5261437836,0.4844339533,0.4500348279,0.51668774,0.5014134991
20,177,San Juan Bautista Cuicatln,20177,49655.0995141769,43348.409,40499.769,40665.695,41550.831,41259.8913808,0.872990074,0.8156215453,0.8189631155,0.8367887973,0.830929588
20,180,San Juan Bautista Lo de Soto,20180,7290.3074410995,1168.455,901.128,843.917,1191.035,1186.30680118,0.1602751337,0.1236063098,0.1157587669,0.1633723968,0.1627238372
20,181,San Juan Bautista Suchitepec,20181,9210.3464596985,6759.557,6528.858,6490.671,7062.448,6721.59087973,0.7339090912,0.7088612821,0.704715184,0.766795042,0.7297869748
20,185,San Juan Cacahuatepec,20185,20389.7594466917,18275.23,17735.862,17697.545,16233.583,16227.5867363,0.8962945369,0.86984165,0.8679624223,0.796163537,0.7958694549
20,186,San Juan Cieneguilla,20186,8959.0503801122,7573.333,6284.621,6281.932,6999.357,7009.08651631,0.8453276495,0.70148294,0.7011827966,0.7812610381,0.7823470367
20,188,San Juan Colorado,20188,12475.2915150864,11823.3,6553.8,6508.967,6539.429,6233.78177128,0.9477373724,0.5253424332,0.5217486896,0.5241904762,0.4996902689
20,195,San Juan Diuxi,20195,3533.8473080696,1391.044,1600.461,1249.501,1249.5,1308.02974255,0.3936344383,0.4528947802,0.353580925,0.353580642,0.3701432542
20,199,San Juan Ihualtepec,20199,5152.4099194915,3871.657,3755.42,3759.388,3705.847,3707.62212047,0.7514264316,0.7288666971,0.7296368221,0.7192453741,0.7195898965
20,202,San Juan Lachao,20202,21102.2150153965,19189.62,19252.975,18945.615,18945.615,18943.99056,0.909365201,0.9123674925,0.8978021969,0.8978021969,0.8977252173
20,206,San Juan de los Cus,20206,11883.9848159592,10447.157,9799.55,9634.857,9663.125,9650.84827807,0.8790954517,0.8246013565,0.8107429578,0.8131216212,0.8120885736
20,31,Tamazulpam del Espritu Santo,20031,11102.9759098629,10233.745,8845.699,8459.64,8161.289,8142.11080481,0.9217118981,0.7966962256,0.7619254575,0.7350541932,0.733326891
20,337,San Pedro y San Pablo Ayutla,20337,17221.7740691419,11266.021,12310.585,10455.827,10455.514,10357.2073278,0.6541730808,0.7148267624,0.6071283341,0.6071101594,0.6014018815
20,148,San Francisco Ozolotepec,20148,5044.0570730248,5002.415,3783.996,3541.859,3541.859,3543.21425009,0.9917443295,0.7501889739,0.7021845607,0.7021845607,0.7024532433
20,303,San Pedro Cajonos,20303,265.7645409898,0,0.157,6.591,6.591,0.189906843,0,0.0005907485,0.0248001482,0.0248001482,0.000714568
20,138,San Francisco Cajonos,20138,4522.7882767286,3055.495,3452.079,3403.823,3403.823,4178.74673246,0.6755777218,0.7632634536,0.7525939292,0.7525939292,0.9239315389
20,165,San Jos Ayuquila,20165,2328.5219595329,433.846,463.777,209.749,209.195,205.191047509,0.1863181913,0.1991722681,0.0900781713,0.0898402522,0.0881207268
20,455,Santiago Ayuquililla,20455,9071.9620397476,3769.872,3580.947,4046.226,3803.205,3807.61848129,0.4155520034,0.3947268501,0.4460144324,0.4192262912,0.4197127881
20,518,Santo Domingo Tlataypam,20518,1202.918059846,426.966,305.531,592.391,602.818,599.638417703,0.354941882,0.2539915313,0.4924616396,0.5011297279,0.4984865035
20,140,San Francisco Chinda,20140,2283.2475536027,692.673,260.098,868.288,832.808,848.005703266,0.303371835,0.1139158124,0.3802864033,0.3647471334,0.3714033119
20,156,San Ildefonso Villa Alta,20156,9172.527140146,8593.162,8081.124,7983.778,8066.078,8403.82108619,0.9368369119,0.88101391,0.8704011313,0.8793735769,0.9161947365
20,128,San Cristbal Lachirioag,20128,1700.4895599146,1124.208,1056.721,1027.34,1027.34,1364.95377679,0.6611084399,0.6214216335,0.6041436679,0.6041436679,0.8026828326
20,542,Taniche,20542,1011.9117425185,0,0,0,0,0,0,0,0,0,0
20,470,Santiago Lachiguiri,20470,43312.9375006747,42497.678,42436.507,42660.81,42456.086,42400.4987336,0.98117746,0.9797651568,0.9849438173,0.9802171926,0.9789338055
20,205,San Juan Lalana,20205,69465.5198625711,53425.526,45121.678,43352.942,36927.062,36220.9887497,0.7690941651,0.6495550323,0.6240929613,0.5315883632,0.5214239931
20,42,Ixtln de Jurez,20042,56329.4225573602,54521.233,54192.213,53974.663,53974.663,52876.6852779,0.9678997321,0.9620587348,0.9581966324,0.9581966324,0.9387045504
20,183,San Juan Bautista Tlachichilco,20183,8952.5448249169,5104.661,5214.893,5144.147,6297.863,6291.95161861,0.5701910574,0.5825039809,0.5746016469,0.7034718198,0.702811518
20,292,San Pablo Cuatro Venados,20292,11857.9942434583,9624.827,10011.542,9995.032,9995.032,9990.23133957,0.8116741164,0.8442862928,0.8428939831,0.8428939831,0.8424891372
20,73,Putla Villa de Guerrero,20073,40556.4462122121,23041.916,25263.122,22606.448,22567.653,22264.7741384,0.5681443556,0.6229126159,0.5574070243,0.5564504563,0.5489823744
20,39,Heroica Ciudad de Huajuapan de Len,20039,32634.3770513545,17558.223,12506.402,12160.675,12442.676,11879.69128,0.5380284408,0.3832278453,0.372633894,0.3812751192,0.3640238409
20,20,Constancia del Rosario,20020,5637.8705779144,4019.069,3899.427,3873.151,3749.371,3712.23877366,0.7128700357,0.6916489029,0.686988278,0.6650331802,0.6584469655
20,6,Asuncin Nochixtln,20006,34370.7032321922,17801.758,16911.356,15384.834,16628.044,17043.830881,0.5179340638,0.492028222,0.4476147577,0.483785388,0.4958825185
20,537,Silacayopam,20537,42864.7427749845,30955.98,30213.584,30255.388,29269.834,29273.2117294,0.7221781351,0.7048586331,0.7058338868,0.682841704,0.6829205038
20,390,Santa Luca del Camino,20390,933.9917630492,0,0,0,0,0,0,0,0,0,0
20,350,San Sebastin Tutla,20350,733.2589095506,304.286,300.903,234.858,234.858,208.735221595,0.4149775694,0.4103639193,0.3202934147,0.3202934147,0.2846678286
20,515,Santo Domingo Tehuantepec,20515,120682.409,102102.928,92702.005,93566.916,90723.185,90895.2074584,0.8460464855,0.7681484466,0.7753152823,0.7517515249,0.7531769395
20,570,Zimatln de lvarez,20570,35180.4470122154,27579.939,27412.835,24099.526,24279.52,24146.5034469,0.7839564685,0.7792065573,0.6850261451,0.690142453,0.6863614734
20,551,Tlacolula de Matamoros,20551,13338.4897370167,6165.635,6390.999,4877.801,5277.967,4509.24154264,0.4622438613,0.4791396272,0.3656936502,0.395694498,0.3380623767
20,460,Santiago Chopam,20460,31096.7720112992,30238.992,30218.95,30343.059,29541.788,29540.891623,0.9724157861,0.9717712819,0.9757623392,0.9499953239,0.9499664985
20,198,San Juan Guichicovi,20198,79552.3394260234,57657.964,52383.522,41467.28,24590.935,24637.5492678,0.7247802443,0.658478712,0.5212578323,0.309116428,0.3097023852
20,115,San Bartolo Coyotepec,20115,3114.1944422216,947.842,923.324,904.048,880.438,878.491282974,0.3043618559,0.2964888728,0.2902991502,0.2827177353,0.2820926244
20,64,Nejapa de Madero,20064,50591.0130721217,45808.894,44596.488,43817.437,43300.696,42948.6132086,0.9054749296,0.8815100804,0.8661110806,0.8558969938,0.8489375998
20,44,Loma Bonita,20044,48580.0350816837,4442.756,1974.576,1743.216,1595.904,1594.73958918,0.0914523012,0.0406458331,0.0358833829,0.0328510261,0.0328270572
20,36,Guevea de Humboldt,20036,28299.9918305644,28119.958,28139.758,28150.488,25857.596,25814.8854238,0.9936383787,0.9943380256,0.9947171776,0.9136962355,0.9121870274
